Product ID,Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Needs Reorder,Expiring Soon,High Stockout Risk,Low Warehouse Capacity,Alert
6886,82,830,16,13,38,2024-10-02,3290,11,False,True,True,False,True
6215,89,167,18,19,56,2024-09-17,1304,14,False,True,True,False,True
1971,3,654,28,4,142,2024-04-13,4904,3,False,True,False,False,True
3697,24,660,26,5,169,2024-09-25,1787,8,False,True,False,False,True
1978,64,557,6,7,195,2024-04-26,3725,1,False,True,False,False,True
9160,78,157,16,18,134,2024-07-27,2848,8,False,True,True,False,True
8187,93,392,1,15,90,2024-05-31,2190,3,False,True,True,False,True
1084,28,767,1,14,152,2024-09-30,4230,11,False,True,True,False,True
5467,16,159,3,7,28,2024-03-09,2392,9,False,True,False,False,True
6986,78,701,16,12,103,2024-05-07,3749,12,False,True,True,False,True
6415,53,76,11,5,142,2024-05-09,2865,6,True,True,False,False,True
1516,93,797,13,6,19,2024-01-30,3095,10,False,True,False,False,True
2359,80,253,27,0,121,2024-10-02,4266,13,False,True,False,False,True
8875,79,21,25,0,189,2024-09-17,1755,1,True,True,False,False,True
6437,61,418,18,2,111,2024-08-29,4708,4,False,True,False,False,True
1729,26,677,11,10,68,2024-08-11,3553,3,False,True,False,False,True
4831,22,735,20,16,174,2024-03-10,3317,4,False,True,True,False,True
2904,57,619,18,15,83,2024-02-03,2860,8,False,True,True,False,True
7155,34,892,5,18,139,2024-02-19,1158,11,False,True,True,False,True
4898,84,568,12,3,115,2024-12-05,2457,3,False,True,False,False,True
8940,13,581,5,9,183,2024-04-02,3647,8,False,True,False,False,True
5693,13,501,20,13,30,2024-11-05,3667,12,False,True,True,False,True
8996,63,615,28,16,140,2024-09-24,4353,6,False,True,True,False,True
7696,3,13,9,7,57,2024-08-20,2785,7,True,True,False,False,True
8154,91,31,16,5,18,2024-08-09,4593,9,False,True,False,False,True
9676,77,332,8,11,160,2024-02-07,4005,6,False,True,True,False,True
3693,61,693,12,14,36,2024-09-02,4920,10,False,True,True,False,True
5216,60,518,22,1,107,2024-05-21,1005,8,False,True,False,False,True
9524,47,265,5,16,148,2024-07-18,4109,13,False,True,True,False,True
7826,85,26,19,16,67,2024-03-11,1301,8,True,True,True,False,True
7530,27,266,29,16,198,2024-11-08,1349,3,False,True,True,False,True
6837,89,538,9,15,93,2024-06-17,3562,6,False,True,True,False,True
5012,63,422,13,18,115,2024-08-22,3106,4,False,True,True,False,True
7667,84,889,13,12,27,2024-10-05,3710,3,False,True,True,False,True
1381,85,865,20,9,21,2024-10-22,3083,11,False,True,False,False,True
8942,36,107,27,18,111,2024-07-12,4080,5,True,True,True,False,True
3938,5,886,11,12,169,2024-08-16,2325,3,False,True,True,False,True
3686,39,155,19,15,164,2024-07-01,4766,11,True,True,True,False,True
2916,31,460,28,5,100,2024-10-04,3110,13,False,True,False,False,True
9290,33,867,28,5,121,2024-09-06,4910,4,False,True,False,False,True
5274,86,193,25,19,112,2024-07-02,3397,14,False,True,True,False,True
6505,18,29,4,12,170,2024-04-02,3401,11,True,True,True,False,True
2939,10,127,14,15,52,2024-12-23,4295,10,False,True,True,False,True
7639,39,267,17,8,135,2024-10-13,4869,12,False,True,False,False,True
1188,87,688,9,14,194,2024-08-17,1068,13,False,True,True,False,True
4744,8,217,28,11,176,2024-08-17,3551,11,False,True,True,False,True
6337,59,298,9,4,40,2024-05-03,1520,7,False,True,False,False,True
4056,43,591,26,6,99,2024-06-21,2612,4,False,True,False,False,True
7196,22,101,13,3,155,2024-07-16,4084,2,True,True,False,False,True
1750,8,443,16,1,77,2024-04-28,3145,4,False,True,False,False,True
5311,54,691,8,16,186,2024-06-28,4055,6,False,True,True,False,True
4272,13,740,8,1,76,2024-12-25,4183,7,False,True,False,False,True
7813,50,661,5,7,146,2024-09-27,3920,13,False,True,False,False,True
3931,51,420,8,19,151,2024-10-22,3333,13,False,True,True,False,True
9102,10,494,6,16,98,2024-05-11,1474,7,False,True,True,False,True
7139,44,562,3,8,42,2024-07-31,3839,1,False,True,False,False,True
7364,81,486,3,8,77,2024-08-20,3734,5,False,True,False,False,True
2352,75,478,7,8,54,2024-01-31,2575,1,False,True,False,False,True
5838,11,487,9,5,189,2024-09-05,1880,7,False,True,False,False,True
5403,42,742,19,10,111,2024-08-23,3113,10,False,True,False,False,True
9526,50,462,17,2,21,2024-05-02,1250,3,False,True,False,False,True
4566,55,537,26,5,68,2024-08-27,4315,1,False,True,False,False,True
8301,24,730,9,19,130,2024-01-13,4036,8,False,True,True,False,True
1895,35,900,17,19,114,2024-02-16,1242,13,False,True,True,False,True
3518,73,355,9,1,166,2024-09-11,4171,10,False,True,False,False,True
5490,37,75,16,4,90,2024-10-15,4886,9,True,True,False,False,True
5416,89,316,14,0,131,2024-02-11,1414,1,False,True,False,False,True
5741,4,814,11,16,188,2024-05-06,1284,7,False,True,True,False,True
8207,73,302,22,1,185,2024-07-13,3085,8,False,True,False,False,True
5774,65,938,16,4,130,2024-07-13,1762,5,False,True,False,False,True
4197,12,322,16,18,19,2024-04-06,2218,4,False,True,True,False,True
9099,70,204,25,11,122,2024-02-11,4077,13,False,True,True,False,True
5655,78,192,10,0,47,2024-06-10,2075,5,False,True,False,False,True
6164,21,532,17,11,38,2024-06-24,3148,14,False,True,True,False,True
6186,62,711,26,19,102,2024-05-07,3928,1,False,True,True,False,True
2296,26,731,4,0,45,2024-12-20,3389,6,False,True,False,False,True
2081,7,615,29,3,199,2024-11-01,4427,11,False,True,False,False,True
2331,8,625,20,10,10,2024-04-20,3129,9,False,True,False,False,True
8031,28,383,14,4,21,2024-10-25,3522,5,False,True,False,False,True
3905,83,57,1,15,133,2024-07-16,2058,9,True,True,True,False,True
1594,47,848,24,18,137,2024-02-16,2155,4,False,True,True,False,True
9455,63,391,3,2,180,2024-10-20,3177,11,False,True,False,False,True
9313,37,627,6,1,117,2024-02-07,2801,14,False,True,False,False,True
6894,80,563,22,0,154,2024-05-11,2431,4,False,True,False,False,True
4800,77,297,28,15,117,2024-05-23,1654,13,False,True,True,False,True
3283,55,253,8,17,188,2024-03-30,2763,2,False,True,True,False,True
3063,22,213,15,14,62,2024-06-05,2136,2,False,True,True,False,True
1250,91,64,8,14,110,2024-04-29,3796,9,True,True,True,False,True
7724,33,735,16,12,167,2024-03-27,4594,10,False,True,True,False,True
8022,79,6,10,6,137,2024-02-23,3269,1,True,True,False,False,True
6266,47,337,3,1,138,2024-02-15,2385,12,False,True,False,False,True
5939,49,848,24,3,42,2024-08-08,1088,3,False,True,False,False,True
1662,76,57,7,8,46,2024-10-19,3638,13,False,True,False,False,True
9682,78,2,5,4,80,2024-08-31,3439,6,True,True,False,False,True
3145,96,639,24,9,117,2024-03-05,3261,1,False,True,False,False,True
8121,15,793,9,0,30,2024-06-25,1711,11,False,True,False,False,True
3871,58,349,26,9,161,2024-11-09,1632,12,False,True,False,False,True
6985,99,806,23,2,186,2024-12-25,1793,10,False,True,False,False,True
4975,97,989,5,16,123,2024-09-12,2042,12,False,True,True,False,True
6345,74,950,21,13,192,2024-01-01,2856,2,False,True,True,False,True
7684,34,152,9,7,60,2024-12-23,4811,2,False,True,False,False,True
5603,58,846,18,17,194,2024-08-14,4857,2,False,True,True,False,True
2544,85,173,14,7,84,2024-01-18,4128,1,False,True,False,False,True
3808,15,546,4,14,55,2024-11-03,1416,5,False,True,True,False,True
4566,4,876,7,8,83,2024-12-24,4924,12,False,True,False,False,True
5994,74,943,7,0,58,2024-01-22,3408,8,False,True,False,False,True
2516,33,405,14,1,55,2024-02-05,2902,14,False,True,False,False,True
4558,99,493,7,0,34,2024-04-03,1787,1,False,True,False,False,True
6759,45,656,24,19,161,2024-12-10,1629,3,False,True,True,False,True
4255,52,485,28,0,97,2024-07-27,1837,4,False,True,False,False,True
9071,25,794,2,6,126,2024-02-01,3469,1,False,True,False,False,True
3654,80,995,25,2,153,2024-05-27,4308,5,False,True,False,False,True
7151,58,988,23,19,58,2024-02-11,3089,8,False,True,True,False,True
3740,97,638,26,3,188,2024-04-18,3233,7,False,True,False,False,True
1978,24,566,27,7,49,2024-12-23,4361,12,False,True,False,False,True
2210,85,905,23,12,187,2024-05-20,2384,10,False,True,True,False,True
9325,50,977,16,9,114,2024-02-11,1234,8,False,True,False,False,True
5736,90,765,22,1,67,2024-02-02,3468,4,False,True,False,False,True
3643,43,522,29,8,111,2024-10-06,3750,6,False,True,False,False,True
2222,72,353,8,16,172,2024-01-01,4831,8,False,True,True,False,True
6755,67,985,13,15,181,2024-12-28,4424,6,False,True,True,False,True
7875,50,790,6,15,178,2024-06-19,2431,2,False,True,True,False,True
5530,81,972,19,3,42,2024-08-02,3908,12,False,True,False,False,True
2814,5,658,24,17,123,2024-11-26,4353,10,False,True,True,False,True
6551,60,52,29,8,90,2024-01-20,1875,13,True,True,False,False,True
3825,57,422,13,4,135,2024-04-24,1522,14,False,True,False,False,True
2334,98,653,19,6,41,2024-07-25,1280,7,False,True,False,False,True
7542,57,89,14,15,99,2024-10-29,3399,10,True,True,True,False,True
8044,95,40,20,7,171,2024-01-13,4403,3,True,True,False,False,True
5162,10,10,21,7,63,2024-11-23,2997,6,True,True,False,False,True
6374,49,631,2,3,18,2024-01-22,3491,7,False,True,False,False,True
9796,54,397,23,2,145,2024-05-28,3327,9,False,True,False,False,True
6080,41,280,22,8,76,2024-08-11,2571,9,False,True,False,False,True
7020,25,34,21,0,60,2024-12-06,3314,6,True,True,False,False,True
2031,30,476,25,14,192,2024-02-04,4150,6,False,True,True,False,True
9249,26,652,20,19,136,2024-09-07,2013,9,False,True,True,False,True
6490,77,355,14,18,75,2024-09-05,4786,3,False,True,True,False,True
2058,51,463,21,18,122,2024-11-05,3849,1,False,True,True,False,True
2250,9,249,24,16,184,2024-07-23,3462,13,False,True,True,False,True
4028,21,416,5,12,144,2024-07-17,3109,11,False,True,True,False,True
8922,41,190,23,15,184,2024-09-12,3072,3,False,True,True,False,True
6900,13,734,20,13,164,2024-08-16,4520,8,False,True,True,False,True
5004,19,75,27,11,71,2024-03-31,1473,3,False,True,True,False,True
5180,3,956,10,3,190,2024-10-05,2835,7,False,True,False,False,True
4365,35,921,6,16,166,2024-02-24,2309,12,False,True,True,False,True
6927,18,725,15,19,173,2024-10-01,1537,2,False,True,True,False,True
7388,19,721,18,7,86,2024-04-23,4121,6,False,True,False,False,True
7711,2,650,19,11,98,2024-05-05,4702,6,False,True,True,False,True
2090,10,80,12,10,181,2024-02-14,3665,14,True,True,False,False,True
8735,94,794,1,15,40,2024-08-16,1947,11,False,True,True,False,True
2363,18,383,16,5,93,2024-04-25,4135,4,False,True,False,False,True
1568,41,765,26,19,157,2024-07-12,2399,1,False,True,True,False,True
9546,29,331,26,14,164,2024-08-19,2744,3,False,True,True,False,True
8102,48,710,20,7,182,2024-11-19,1307,1,False,True,False,False,True
5745,50,556,20,13,116,2024-12-28,1374,10,False,True,True,False,True
5913,57,298,20,18,69,2024-01-28,1685,2,False,True,True,False,True
4905,35,430,29,14,145,2024-11-21,3491,3,False,True,True,False,True
8993,27,403,9,14,99,2024-09-13,1066,3,False,True,True,False,True
1662,74,859,24,2,67,2024-05-06,1813,2,False,True,False,False,True
6473,77,591,10,4,31,2024-07-17,2927,1,False,True,False,False,True
3314,49,862,2,5,131,2024-05-12,1405,10,False,True,False,False,True
3781,40,585,23,19,161,2024-04-05,4597,13,False,True,True,False,True
6300,78,859,29,12,107,2024-03-05,1507,12,False,True,True,False,True
2633,44,687,24,16,139,2024-01-12,2847,6,False,True,True,False,True
7901,41,560,17,10,178,2024-05-14,2371,1,False,True,False,False,True
6265,59,16,20,15,114,2024-01-05,2811,4,True,True,True,False,True
9574,10,608,8,5,183,2024-05-22,1975,3,False,True,False,False,True
4324,39,895,19,8,56,2024-03-28,2509,7,False,True,False,False,True
7328,19,66,12,8,87,2024-10-14,2101,6,True,True,False,False,True
1422,48,922,13,19,108,2024-02-18,2811,3,False,True,True,False,True
4748,34,494,3,17,133,2024-01-03,1046,13,False,True,True,False,True
6341,96,104,23,2,73,2024-07-09,3839,4,False,True,False,False,True
4960,46,689,21,15,144,2024-07-08,1880,7,False,True,True,False,True
8179,41,999,14,4,99,2024-01-27,1890,11,False,True,False,False,True
6234,38,503,3,8,96,2024-12-26,4550,9,False,True,False,False,True
7839,4,475,12,10,88,2024-08-25,2086,11,False,True,False,False,True
8752,52,459,5,1,174,2024-02-05,3771,1,False,True,False,False,True
8006,8,35,9,3,103,2024-12-06,4509,3,True,True,False,False,True
9521,23,549,5,15,178,2024-12-18,1700,6,False,True,True,False,True
7421,87,676,14,3,79,2024-07-29,1264,3,False,True,False,False,True
1535,60,727,6,5,79,2024-09-05,4817,3,False,True,False,False,True
7403,15,813,3,6,126,2024-04-06,4523,1,False,True,False,False,True
8409,31,523,17,8,38,2024-02-19,4190,4,False,True,False,False,True
3195,90,244,24,16,185,2024-12-19,1514,14,False,True,True,False,True
1692,66,181,25,0,21,2024-01-04,1349,2,False,True,False,False,True
2652,22,379,18,17,127,2024-09-29,1557,13,False,True,True,False,True
2633,73,564,19,7,15,2024-08-28,2821,4,False,True,False,False,True
2269,13,985,12,15,112,2024-03-28,4242,14,False,True,True,False,True
4179,40,516,14,6,155,2024-09-29,3403,4,False,True,False,False,True
5931,74,137,28,13,180,2024-12-30,2143,1,True,True,True,False,True
2908,68,827,17,16,177,2024-12-15,2734,10,False,True,True,False,True
8137,1,768,24,7,144,2024-09-16,4613,9,False,True,False,False,True
4892,58,188,15,15,20,2024-08-15,3230,12,False,True,True,False,True
5783,42,241,16,16,31,2024-04-11,4471,5,False,True,True,False,True
3436,5,324,25,12,18,2024-12-01,3425,13,False,True,True,False,True
5236,11,355,3,9,137,2024-01-05,2864,4,False,True,False,False,True
2800,68,386,14,14,116,2024-08-07,2974,2,False,True,True,False,True
4077,11,64,11,19,31,2024-10-07,1163,8,False,True,True,False,True
6346,83,907,1,18,90,2024-02-07,3189,2,False,True,True,False,True
5568,10,0,15,7,12,2024-01-30,2918,7,True,True,False,False,True
1510,25,714,28,1,76,2024-11-28,4880,6,False,True,False,False,True
3007,68,754,1,0,186,2024-04-23,3582,7,False,True,False,False,True
1133,82,1,28,19,102,2024-05-19,4643,5,True,True,True,False,True
1491,66,719,14,5,48,2024-11-03,3444,12,False,True,False,False,True
3262,86,123,2,7,187,2024-10-26,3152,7,True,True,False,False,True
9309,29,301,28,5,110,2024-02-11,1073,6,False,True,False,False,True
8630,39,640,8,19,199,2024-09-22,2745,11,False,True,True,False,True
4499,27,729,25,4,175,2024-03-22,2136,9,False,True,False,False,True
9694,75,446,6,13,199,2024-11-25,2203,6,False,True,True,False,True
3801,91,247,20,1,150,2024-11-21,4093,6,False,True,False,False,True
4406,49,853,15,5,194,2024-10-25,1711,5,False,True,False,False,True
3539,63,471,26,17,33,2024-03-25,1808,5,False,True,True,False,True
1970,68,650,1,10,68,2024-02-23,4903,10,False,True,False,False,True
5327,45,87,9,11,190,2024-10-04,1046,4,True,True,True,False,True
7382,91,700,13,2,146,2024-06-22,3454,2,False,True,False,False,True
7021,25,530,14,3,138,2024-08-17,1613,11,False,True,False,False,True
7132,29,773,1,9,194,2024-06-11,4147,9,False,True,False,False,True
9205,61,458,22,11,136,2024-08-30,4029,8,False,True,True,False,True
8730,45,13,22,7,51,2024-06-24,2140,4,True,True,False,False,True
5931,23,71,26,10,81,2024-05-26,3749,11,True,True,False,False,True
9422,89,659,28,10,79,2024-03-10,4444,5,False,True,False,False,True
5372,9,255,23,12,93,2024-05-19,2822,3,False,True,True,False,True
3366,33,151,15,8,108,2024-03-16,2255,3,False,True,False,False,True
3868,88,64,28,13,61,2024-10-05,4849,11,False,True,True,False,True
7158,69,552,2,14,134,2024-08-31,4043,4,False,True,True,False,True
1303,61,202,10,15,108,2024-07-08,3275,1,False,True,True,False,True
2643,81,865,21,13,51,2024-04-22,1354,5,False,True,True,False,True
9996,47,114,6,5,179,2024-09-16,2075,8,True,True,False,False,True
1802,90,575,1,17,16,2024-05-19,4303,14,False,True,True,False,True
3596,49,75,1,7,187,2024-07-10,4188,5,True,True,False,False,True
9854,72,358,4,7,118,2024-12-24,3268,10,False,True,False,False,True
5076,85,538,29,10,33,2024-06-04,1637,13,False,True,False,False,True
8163,84,505,17,13,40,2024-06-22,3001,1,False,True,True,False,True
1051,69,303,12,6,78,2024-10-19,4935,4,False,True,False,False,True
7212,43,358,15,17,34,2024-05-11,4170,14,False,True,True,False,True
7694,74,873,27,7,119,2024-05-26,3729,9,False,True,False,False,True
5846,47,602,27,1,114,2024-12-02,3356,9,False,True,False,False,True
7777,45,561,14,4,95,2024-03-27,4836,5,False,True,False,False,True
2332,87,241,16,9,55,2024-11-21,2687,11,False,True,False,False,True
8492,63,598,17,18,159,2024-08-08,4262,7,False,True,True,False,True
2672,70,511,17,13,108,2024-09-02,2127,3,False,True,True,False,True
3701,47,408,29,12,104,2024-09-10,4537,12,False,True,True,False,True
2625,90,969,20,7,138,2024-05-26,3194,2,False,True,False,False,True
2542,69,323,21,4,25,2024-11-24,2948,7,False,True,False,False,True
7708,1,784,17,7,114,2024-12-02,3200,12,False,True,False,False,True
7556,13,807,2,12,115,2024-08-29,1434,5,False,True,True,False,True
4871,3,263,23,18,34,2024-05-28,3695,14,False,True,True,False,True
3601,42,53,19,12,65,2024-05-10,1435,7,True,True,True,False,True
5951,93,156,3,13,11,2024-03-18,4933,2,False,True,True,False,True
7142,32,610,8,19,187,2024-11-04,3572,6,False,True,True,False,True
7449,54,643,26,19,144,2024-10-08,3811,10,False,True,True,False,True
1857,23,838,28,10,81,2024-06-25,2179,1,False,True,False,False,True
4292,72,857,19,6,37,2024-02-09,2104,3,False,True,False,False,True
5382,85,983,12,8,150,2024-12-13,1799,14,False,True,False,False,True
2772,18,675,23,11,74,2024-09-24,1782,5,False,True,True,False,True
4607,16,821,14,12,120,2024-02-25,4293,9,False,True,True,False,True
7115,32,127,26,7,131,2024-08-25,4264,1,True,True,False,False,True
3466,70,161,14,12,199,2024-05-01,2867,13,True,True,True,False,True
8541,61,61,15,14,145,2024-01-06,1389,8,True,True,True,False,True
2518,63,584,18,8,142,2024-04-07,4099,14,False,True,False,False,True
3566,69,720,9,4,81,2024-12-24,3684,13,False,True,False,False,True
3780,27,581,21,18,122,2024-02-21,3264,5,False,True,True,False,True
3021,14,354,1,9,76,2024-11-05,1959,2,False,True,False,False,True
6408,19,452,9,12,55,2024-03-02,3839,13,False,True,True,False,True
4019,17,987,6,3,139,2024-04-04,3946,6,False,True,False,False,True
7335,3,135,21,7,133,2024-06-21,2607,6,False,True,False,False,True
9276,95,735,4,14,63,2024-06-04,3084,13,False,True,True,False,True
1267,58,800,5,15,118,2024-10-08,2495,11,False,True,True,False,True
7944,93,300,19,17,55,2024-01-09,1463,14,False,True,True,False,True
7857,28,349,28,1,46,2024-04-17,3674,3,False,True,False,False,True
2865,46,254,6,2,122,2024-11-19,1980,12,False,True,False,False,True
3361,98,260,4,7,98,2024-06-15,2445,6,False,True,False,False,True
